日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_品类
2020-07-05,102900005116509,青茄子(1),茄类,0.578,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.788,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.559,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.315,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.452,4.0,销售,否,2.04,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.804,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.573,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.309,12.0,销售,否,8.1,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.327,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.334,12.0,销售,否,8.1,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.501,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.459,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.702,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.779,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.444,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.603,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.301,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.484,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.516,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.402,4.0,销售,否,2.04,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.352,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,1.01,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.487,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.04,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.678,4.0,销售,否,2.04,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.576,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.473,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.272,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,1.005,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.401,11.7,销售,是,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.63,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.516,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.459,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.459,12.0,销售,否,8.1,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.402,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.601,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.444,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.326,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.358,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.301,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.217,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.459,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.352,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.573,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.955,4.0,销售,否,2.04,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.903,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.487,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.401,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.459,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,1.232,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,1.218,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.616,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.272,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.434,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.258,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.559,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.444,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,1.055,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.659,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.477,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.326,12.0,销售,否,8.1,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.402,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.384,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.229,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.287,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,1.146,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.501,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.573,7.0,销售,否,4.24,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.568,12.0,销售,否,8.1,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.653,4.0,销售,否,2.04,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.63,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.04,6.68
2020-07-05,102900011009444,大龙茄子,茄类,0.342,12.0,销售,否,8.1,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.946,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.459,7.0,销售,否,4.24,6.68
2020-07-05,102900005116257,紫茄子(2),茄类,0.573,7.0,销售,否,4.24,6.68
2020-07-05,102900005116509,青茄子(1),茄类,0.327,4.0,销售,否,2.04,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.288,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.452,4.0,销售,否,2.05,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.367,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.905,4.0,销售,否,2.05,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.609,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.777,8.0,销售,否,4.49,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.785,12.0,销售,否,5.27,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.489,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.678,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.955,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.93,4.0,销售,否,2.05,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.367,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.426,8.0,销售,否,4.49,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.313,8.0,销售,否,4.49,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.71,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.352,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.578,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.603,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.729,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.451,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.402,4.0,销售,否,2.05,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.242,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.804,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.664,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,1.08,4.0,销售,否,2.05,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.225,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.754,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.539,8.0,销售,否,4.49,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.263,8.0,销售,否,4.49,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.584,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,1.256,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.578,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.528,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.526,8.0,销售,否,4.49,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.539,8.0,销售,否,4.49,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.401,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.439,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.327,4.0,销售,否,2.05,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.292,12.0,销售,否,5.27,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.514,8.0,销售,否,4.49,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.576,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.402,4.0,销售,否,2.05,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.442,12.0,销售,否,5.27,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.602,8.0,销售,否,4.49,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.184,12.0,销售,否,5.27,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.477,4.0,销售,否,2.05,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.263,8.0,销售,否,4.49,6.68
2020-07-06,102900011009444,大龙茄子,茄类,0.526,12.0,销售,否,5.27,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.564,8.0,销售,否,4.49,6.68
2020-07-06,102900005116257,紫茄子(2),茄类,0.326,8.0,销售,否,4.49,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.628,4.0,销售,否,2.05,6.68
2020-07-06,102900005116509,青茄子(1),茄类,0.653,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.301,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.614,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.377,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.452,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.376,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.653,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.402,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.729,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.589,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.553,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.528,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.414,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.238,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.702,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.326,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.704,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.653,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.352,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.301,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.477,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.551,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.779,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.251,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.263,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.653,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.338,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.678,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.528,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.564,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.477,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.98,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,1.005,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.589,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.727,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.879,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.288,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.526,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.865,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.514,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.829,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.489,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,1.03,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,1.09,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.338,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.452,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.589,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.439,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.526,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.288,8.0,销售,否,4.75,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,0.501,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,1.131,4.0,销售,否,2.05,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.829,4.0,销售,否,2.05,6.68
2020-07-07,102900005116257,紫茄子(2),茄类,1.003,8.0,销售,否,4.75,6.68
2020-07-07,102900005116509,青茄子(1),茄类,0.452,4.0,销售,否,2.05,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.263,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.302,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.854,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.276,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.476,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.201,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.93,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.476,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.377,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,1.759,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.564,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.576,6.7,销售,是,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.877,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.704,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.389,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.238,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.752,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.578,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.578,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.804,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.389,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.804,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.93,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.288,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.539,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.576,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,1.391,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.451,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.779,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,1.683,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.627,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.653,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.276,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.226,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.802,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.79,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.652,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.829,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.503,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.376,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.905,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.702,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.578,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.526,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,1.005,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.464,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,1.291,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.528,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.804,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.477,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.602,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.377,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.389,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.276,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.777,8.0,销售,否,5.23,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.589,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.528,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.451,8.0,销售,否,5.23,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.477,4.0,销售,否,2.04,6.68
2020-07-08,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.04,6.68
2020-07-08,102900005116257,紫茄子(2),茄类,0.602,8.0,销售,否,5.23,6.68
2020-07-09,102900011009444,大龙茄子,茄类,0.551,12.0,销售,否,4.07,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.352,4.0,销售,否,2.04,6.68
2020-07-09,102900005116257,紫茄子(2),茄类,0.564,8.0,销售,否,5.3,6.68
2020-07-09,102900005116257,紫茄子(2),茄类,0.639,8.0,销售,否,5.3,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.704,4.0,销售,否,2.04,6.68
2020-07-09,102900011009444,大龙茄子,茄类,0.417,12.0,销售,否,4.07,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.04,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.402,4.0,销售,否,2.04,6.68
2020-07-09,102900011009444,大龙茄子,茄类,0.826,12.0,销售,否,4.07,6.68
2020-07-09,102900005116257,紫茄子(2),茄类,0.877,8.0,销售,否,5.3,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.302,4.0,销售,否,2.04,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.352,4.0,销售,否,2.04,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.779,4.0,销售,否,2.04,6.68
2020-07-09,102900005116257,紫茄子(2),茄类,0.338,8.0,销售,否,5.3,6.68
2020-07-09,102900005116509,青茄子(1),茄类,0.427,4.0,销售,否,2.04,6.68
2020-07-09,102900011009444,大龙茄子,茄类,0.367,12.0,销售,否,4.07,6.68
